election_name,election_date,election_id,ocd_prop_id,calaccess_prop_id,ccdc_prop_id,prop_name,ccdc_committee_id,calaccess_committee_id,committee_name,committee_position
2004 GENERAL,2004-11-02 00:00:00+00:00,ocd-event/65ba4033-2bed-4802-98e7-1cf5a3bd2e5a,ocd-contest/cfd09d0a-292d-41bf-aa1b-4fc95e82b055,1265692,163,PROP 71 - STEM CELL RESEARCH. FUNDING. BONDS. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,860,1268971,"CALIFORNIANS AGAINST LOAN AND CLONE, NO ON PROP 71 - SPONSORED BY THE CATHOLIC COMMON GOOD FOUNDATION OF CALIFORNIA",OPPOSE
2004 GENERAL,2004-11-02 00:00:00+00:00,ocd-event/65ba4033-2bed-4802-98e7-1cf5a3bd2e5a,ocd-contest/cfd09d0a-292d-41bf-aa1b-4fc95e82b055,1265692,163,PROP 71 - STEM CELL RESEARCH. FUNDING. BONDS. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,861,1260661,YES ON 71: COALITION FOR STEM CELL RESEARCH AND CURES,SUPPORT
2004 GENERAL,2004-11-02 00:00:00+00:00,ocd-event/65ba4033-2bed-4802-98e7-1cf5a3bd2e5a,ocd-contest/cfd09d0a-292d-41bf-aa1b-4fc95e82b055,1265692,163,PROP 71 - STEM CELL RESEARCH. FUNDING. BONDS. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,862,1267017,DOCTORS PATIENTS AND TAXPAYERS FOR FISCAL RESPONSIBILITY - NO ON 71,OPPOSE
2004 GENERAL,2004-11-02 00:00:00+00:00,ocd-event/65ba4033-2bed-4802-98e7-1cf5a3bd2e5a,ocd-contest/cfd09d0a-292d-41bf-aa1b-4fc95e82b055,1265692,163,PROP 71 - STEM CELL RESEARCH. FUNDING. BONDS. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,863,1282095,"PHYSICIANS FOR COMPASSIONATE CARE OF CALIFORNIA, INC.",OPPOSE
2004 GENERAL,2004-11-02 00:00:00+00:00,ocd-event/65ba4033-2bed-4802-98e7-1cf5a3bd2e5a,ocd-contest/c4862737-3c86-4503-8177-fcd22f8d2502,1260875,164,PROP 72 - REFERENDUM PETITION TO OVERTURN AMENDMENTS TO HEALTH CARE COVERAGE REQUIREMENTS.,864,1261319,"YES ON 72, SAVE YOUR HEALTHCARE: SUPPORTED BY NURSES, DOCTORS, UNIONS, CONCUMER ADVOCATES",SUPPORT
2004 GENERAL,2004-11-02 00:00:00+00:00,ocd-event/65ba4033-2bed-4802-98e7-1cf5a3bd2e5a,ocd-contest/c4862737-3c86-4503-8177-fcd22f8d2502,1260875,164,PROP 72 - REFERENDUM PETITION TO OVERTURN AMENDMENTS TO HEALTH CARE COVERAGE REQUIREMENTS.,865,1260240,"CALIFORNIANS AGAINST GOVERNMENT RUN HEALTHCARE, A COMMITTEE AGAINST PROPOSITION 72, WITH MAJOR FUNDING BY RESTAURANTS AND RETAILERS",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,571,1280140,"CALIFORNIANS AGAINST ARNOLD'S SPECIAL INTEREST ELECTION - NO ON 73, 74, 75, 76, 77 AND 78 AND YES ON 79 AND 80, SPONSORED BY WORKING ASSETS AND BALLOT INITIATIVE STRATEGY CENTER",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,572,1280977,"ASIAN PACIFIC AMERICANS FOR AN INFORMED CALIFORNIA, SPONSORED BY THE ASIAN LAW CAUCUS, A COMMITTEE AGAINST PROPOSITIONS 73, 74, 75, 76, AND 77",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,573,1280232,"CALIFORNIANS FOR FAMILY RIGHTS, YES ON PROP. 73, SPONSORED BY CATHOLIC COMMON GOOD FOUNDATION OF CALIF., INC.",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,574,1280060,PARENTS FOR PROP. 73,SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,575,1280304,"NO ON 73, A PROJECT OF AMERICAN CIVIL LIBERTIES UNION OF NORTHERN CALIFORNIA",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,576,1257969,"YES ON 85, MAJOR FUNDING PROVIDED BY JIM HOLMAN, DON SEBASTIANI, AND OTHERS TO REFORM PARENTS' RIGHT TO KNOW AND CHILD PROTECTION LAWS IN CALIFORNIA. (AKA ""LIFE ON THE BALLOT - PARENTS RIGHT TO KNOW"")",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,577,1280288,NO ON PROPOSITION 73: SPONSORED BY FEMINIST MAJORITY FOUNDATION,OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,578,1278878,"CALIFORNIA PARENTS' RIGHTS COALITION-YES ON 73-A PROJECT OF CALIFORNIA PROLIFE COUNCIL, INC.",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,579,1278872,"NO SPECIAL ELECTION - 41ST AD FIGHTING PROPOSITIONS 73, 74, 75, 76 AND 78",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/bd2eb16e-cebd-4235-9f86-37fc86421faf,1276349,103,PROP 73 - TERMINATION OF MINOR'S PREGNANCY. WAITING PERIOD AND PARENTAL NOTIFICATION. INITIATIVE CONSTITUTIONAL AMENDMENT.,580,1276142,CAMPAIGN FOR TEEN SAFETY - NO ON 85 - A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA,OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,581,1273022,"CITIZENS TO SAVE CALIFORNIA, A COALITION OF BUSINESS & TAXPAYER ORGANIZATIONS TO REFORM CALIFORNIA GOVERNMENT AND POLITICS, YES ON PROPOSITIONS 74 & 76",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,582,1279937,"REFORM CALIFORNIA, YES ON 74, 75 & 76, WITH MAJOR FUNDING BY SHELDON G. ADELSON",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,583,1280140,"CALIFORNIANS AGAINST ARNOLD'S SPECIAL INTEREST ELECTION - NO ON 73, 74, 75, 76, 77 AND 78 AND YES ON 79 AND 80, SPONSORED BY WORKING ASSETS AND BALLOT INITIATIVE STRATEGY CENTER",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,584,1280977,"ASIAN PACIFIC AMERICANS FOR AN INFORMED CALIFORNIA, SPONSORED BY THE ASIAN LAW CAUCUS, A COMMITTEE AGAINST PROPOSITIONS 73, 74, 75, 76, AND 77",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,585,1280882,"HAYASHI'S NO ON 74,75 76 COMMITTEE, MARY",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,586,1261406,"SCHWARZENEGGER'S CALIFORNIA RECOVERY TEAM, GOVERNOR",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,587,1277456,COMMITTEE TO PROTECT CALIFORNIA'S FUTURE,OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,588,1278872,"NO SPECIAL ELECTION - 41ST AD FIGHTING PROPOSITIONS 73, 74, 75, 76 AND 78",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,589,1281170,"NO ON 74, 75: FINANCED BY COUNCIL PRESIDENT ALEX PADILLA COMMITTEE",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/a47f8679-db04-4e8b-a0eb-dbb508226f3d,1275738,104,PROP 74 - PUBLIC SCHOOL TEACHERS. WAITING PERIOD FOR PERMANENT STATUS. DISMISSAL. INITIATIVE STATUTE.,590,1277914,"NO ON 74, TEACHERS AND SCHOOL BOARD MEMBERS FOR QUALITY EDUCATION",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,591,1275069,"COALITION FOR EMPLOYEE RIGHTS, YES ON PROPOSITION 75, WITH MAJOR FUNDING FROM SBAC-PAC AND CALIFORNIA REPUBLICAN PARTY",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,592,1279891,"COMMITTEE TO PROTECT WORKERS' VOICE-CARPENTERS, LABORERS AND OPERATING ENGINEERS AGAINST 75",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,593,1282993,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 569 - NO ON PROP 75,OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,594,1279937,"REFORM CALIFORNIA, YES ON 74, 75 & 76, WITH MAJOR FUNDING BY SHELDON G. ADELSON",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,595,1280140,"CALIFORNIANS AGAINST ARNOLD'S SPECIAL INTEREST ELECTION - NO ON 73, 74, 75, 76, 77 AND 78 AND YES ON 79 AND 80, SPONSORED BY WORKING ASSETS AND BALLOT INITIATIVE STRATEGY CENTER",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,596,1281170,"NO ON 74, 75: FINANCED BY COUNCIL PRESIDENT ALEX PADILLA COMMITTEE",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,597,1280977,"ASIAN PACIFIC AMERICANS FOR AN INFORMED CALIFORNIA, SPONSORED BY THE ASIAN LAW CAUCUS, A COMMITTEE AGAINST PROPOSITIONS 73, 74, 75, 76, AND 77",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,598,1280846,"STEINBERG'S NO ON 75 COMMITTEE, DARRELL",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,599,1280882,"HAYASHI'S NO ON 74,75 76 COMMITTEE, MARY",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,600,1261406,"SCHWARZENEGGER'S CALIFORNIA RECOVERY TEAM, GOVERNOR",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,601,1277460,"TEACHERS, FIREFIGHTERS, AND LAW ENFORCEMENT FOR PAYCHECK PROTECTION, YES ON 75, A COALITION OF TAXPAYER ASSOCIATIONS",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,602,1277456,COMMITTEE TO PROTECT CALIFORNIA'S FUTURE,OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,603,1280318,SOUTHERN COMMITTEE TO PROTECT WORKERS' VOICE - CARPENTERS AND LABORERS AGAINST 75,OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,604,1278872,"NO SPECIAL ELECTION - 41ST AD FIGHTING PROPOSITIONS 73, 74, 75, 76 AND 78",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,605,1277747,"NO ON 75, A COALITION OF REAL NURSES, EDUCATORS, FIREFIGHTERS, SCHOOL EMPLOYEES, LAW ENFORCEMENT, BUILDING TRADES, STATE EMPLOYEES AND PUBLIC EMPLOYEES OPPOSED TO PAYCHECK DECEPTION",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,606,1277769,"NO ON 75, EDUCATORS, FIREFIGHTERS, SCHOOL EMPLOYEES, HEALTH CARE GIVERS AND LABOR ORGANIZATIONS OPPOSED TO PAYCHECK DECEPTION",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/322360f8-46f3-4cc2-89f6-49cabedd3362,1276369,105,PROP 75 - PUBLIC EMPLOYEE UNION DUES. REQUIRED EMPLOYEE CONSENT FOR POLITICAL CONTRIBUTIONS. INITIATIVE STATUTE.,607,1277670,"WORKING FAMILIES FOR FASTER COMMUTES, CLEANER AIR CALIFORNIA LABOR FEDERATION",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,608,1280140,"CALIFORNIANS AGAINST ARNOLD'S SPECIAL INTEREST ELECTION - NO ON 73, 74, 75, 76, 77 AND 78 AND YES ON 79 AND 80, SPONSORED BY WORKING ASSETS AND BALLOT INITIATIVE STRATEGY CENTER",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,609,1281170,"NO ON 74, 75: FINANCED BY COUNCIL PRESIDENT ALEX PADILLA COMMITTEE",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,610,1280977,"ASIAN PACIFIC AMERICANS FOR AN INFORMED CALIFORNIA, SPONSORED BY THE ASIAN LAW CAUCUS, A COMMITTEE AGAINST PROPOSITIONS 73, 74, 75, 76, AND 77",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,611,1280882,"HAYASHI'S NO ON 74,75 76 COMMITTEE, MARY",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,612,1261406,"SCHWARZENEGGER'S CALIFORNIA RECOVERY TEAM, GOVERNOR",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,613,1279937,"REFORM CALIFORNIA, YES ON 74, 75 & 76, WITH MAJOR FUNDING BY SHELDON G. ADELSON",SUPPORT
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,614,1277456,COMMITTEE TO PROTECT CALIFORNIA'S FUTURE,OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,615,1279283,"ACTIONIMPACT.ORG, A COALITION OF BUSINESSES AND TAXPAYERS AGAINST PROP 76",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,616,1278872,"NO SPECIAL ELECTION - 41ST AD FIGHTING PROPOSITIONS 73, 74, 75, 76 AND 78",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,617,1277766,"NO ON 76, EDUCATORS, FIREFIGHTERS, SCHOOL EMPLOYEES, HEALTH CARE GIVERS AND LABOR ORGANIZATIONS OPPOSED TO SCHOOL CUTS",OPPOSE
2005 SPECIAL ELECTION,2005-11-08 00:00:00+00:00,ocd-event/225b7058-95c3-48f0-bee2-7ff16c0b1adf,ocd-contest/892664a9-6f39-47cb-b51a-013ab93628ab,1276374,106,PROP 76 - SCHOOL FUNDING. STATE SPENDING. INITIATIVE CONSTITUTIONAL AMENDMENT.,618,1273022,"CITIZENS TO SAVE CALIFORNIA, A COALITION OF BUSINESS & TAXPAYER ORGANIZATIONS TO REFORM CALIFORNIA GOVERNMENT AND POLITICS, YES ON PROPOSITIONS 74 & 76",SUPPORT
